bwq,"story, issue, conversation (syn. Gal)",Gurbani,2
bl,"strength, power; sacrifice (balihaaree)",Gurbani,1
bMDn,"bonds, fetters",Gurbani,19
byAMq,infinite; without an end (be-without ant-limit),Gurbani,20
bIcwrw,"reflect, consider, contemplate, realise, idea, opinion",Gurbani,6
bIDy,"entwined, united, pierced",Gurbani,12
bynqI,"prayer, request",Gurbani,12
BweI,"brother, friend (used as address)",Gurbani,6
Bwg,"bhaagna - to run away; bhaag - fortune, destiny",Gurbani,2
BwgT,"fortunate, happy, fortunate ones, flourish",Gurbani,2
Bwie,pleases; will; love (doojaa bhaai - duality),Gurbani,4
Bwxw,"Will	, Divine Law",Gurbani,2
Bwau,love,Gurbani,8
BwvY,"to be pleasing, appeal to",Gurbani,14
BeI,become,Gurbani,5
Bgiq,"devotee of God, saintly person",Gurbani,3
BgqI,"devotion, worship, praying; meditation, dedication",Gurbani,5
BlI,"good, noble, positive, pious, virtuous; good turn, goodness; welfare, well being;",Gurbani,5
Brvwsw,"Trust, confidence, support",Gurbani,2
BI,"also, too, even, is",Gurbani,5
ibnw,"without, except, but for",Gurbani,4
ibns,"kill, destroy, perish, merge away, end, eliminate",Gurbani,3
ibnisAw,"dispelled, removed, destroyed, eliminated",Gurbani,4
ibrh,separation; isolation; alienation,Gurbani,3
BY,fear (syn - bhau),Gurbani,13
Blw,"good, good will, positive state of being",Gurbani,2
BMfwr,"warehouse, treasure",Gurbani,20
BMjn,destroyer,Gurbani,19
Bir,"full, overflowing",Gurbani,3
BrpUr,completely full,Gurbani,9
Brvwsw,"trust, confidence. (Var - bharosaa)",Gurbani,2
Bau,fear (bhaao - love),Gurbani,7
BI,also (MP: vee),Gurbani,5
ibiD,"Method, way",Gurbani,3
ibDwqw,"architect of destiny, God",Gurbani,4
ibgsY,"blooms forth, joyous, radiant",Gurbani,14
bUJY,understands,Gurbani,14
crn,"feet - symbolizes devotion, humility",Gurbani,1
Coif,"abandon, leave",Gurbani,16
icMq,"anxiety, apprehension (opposite is ਅਚਿੰਤ s  aachint)",Gurbani,20
icMqw,worry (MP - fikar) (achintaa - free from worry),Gurbani,20
dw,"of, belonging to",Gurbani,2
dws,"servant, slave; devoted",Gurbani,2
dwqw,giver,Gurbani,2
dieAw,mercy,Gurbani,4
dieAwl,"kind, generous",Gurbani,4
dr,"door, portal",Gurbani,1
drgh,court,Gurbani,1
drsn,"blessing, vision, experience of being in Presence",Gurbani,1
dyKxhwry,"""is/are watching"" from 2 roots - daykhan ਦੇਖਣ s  and haaray ਹਾਰੇ s . The word ""dayk"" means ""look/watch""; ""daykhan"" means ""is/are looking/watching"". ""Haaray"" means ""doer"" or ""endower of"" or ""worthy of""  the suffix.",Gurbani,12
dIAw,gave,Gurbani,6
dIjY,"give, provide, grant, offer, bless, bestow",Gurbani,14
dIn,"poor, humble; religion, spiritual world",Gurbani,5
dIsih,"appear, seem",Gurbani,6
ifTw,"seen, visible",Gurbani,4
dys,"abode, country, land",Gurbani,11
DwgY,relating to string or thread,Gurbani,14
DwieAw,"adopt, pursue, chase, evade,",Gurbani,4
Dwir,"keep, enshrine, arrange, secure, shower, to do, understand",Gurbani,4
Dwrnw,"(1) determine, resolve. (2) assume, adopt, hold, bear (3) Conception",Gurbani,2
Dwvq,running (dhaavnaa - to run),Gurbani,2
Dn,wealth; blessed,Gurbani,1
fir,fear,Gurbani,3
Drm,"righteous actions, duty, religion, path of righteousness",Gurbani,1
DITw,"Stubborn, rebellious, daring",Gurbani,6
iDAwieAw,"meditate on, remember, repeat name (MP-dhian) focus",Gurbani,4
FoAw,"support, strength",Gurbani,16
DUir,dust,Gurbani,10
idlwsw,"Comfort, consolation, solace, encouragement",Gurbani,4
dUjw,"second, other, duality",Gurbani,10
ieh,this,Gurbani,3
Pwsw,"noose, snare, death warrant, see ਫਾਹਾ s  ""faahaa""",Gurbani,2
PMDw,"chain, in chains, snare, trap, net, entanglement, noose",Gurbani,20
gweIJ,to sing; should sing;,Gurbani,6
giq,"state, emancipation",Gurbani,3
gl,"thing, talk",Gurbani,1
glI,"by talking, relating to neck",Gurbani,5
grB,womb,Gurbani,1
grIb,"poor, humble",Gurbani,5
gIDy,"saturated, dye deeply, eagerly desire,",Gurbani,12
Gnyry,"lots, great",Gurbani,11
GVI,"Moment, measure of time, watch, clock, small, pitcher or earthen pot",Gurbani,5
igAwnI,"wise, knowledgeable",Gurbani,6
igAwn,"knowledge, realization",Gurbani,4
igrsq,1. householder. 2. engrossed,Gurbani,3
goibd,"One who sustains the world-God (var - Govind, Govinda)",Gurbani,16
gopwl,"Cherisher of the world-God, One who rotates the Earth",Gurbani,16
hmwrw,"Our, my",Gurbani,2
hr,"The Infinite (God); all, every, everyone, each, any; denominator",Gurbani,1
hir,The Infinite (God); diamond,Gurbani,3
hrI,The Infinite (God); green,Gurbani,5
hau,I,Gurbani,7
haumY,"(hou-me, mai-I) ego, pride, sense of I (separate from God & creation)",Gurbani,14
hY,O (form of address),Gurbani,13
hI,"even, indeed, very, used to emphasis",Gurbani,5
ihqY,"impelled, urged on, set in motion, placed",Gurbani,14
ihrdY,"(in the) heart, mind (MP - dil) abbrev: ridai",Gurbani,14
hm,"We, I",Gurbani,1
iekMqI,"alone, one who loves solitude, the retired one, one who lives in seclusion from the root ਇਕ s  ""Ik"" numeral ""one"", 1",Gurbani,20
iekq,"the one, the only one, together as one, collect into one",Gurbani,3
jwJ,"goes, departs, does, happen, done, expressed",Gurbani,2
jwgnw,"to be awake, spiritually aware",Gurbani,2
jwnau,to know (jananaa ),Gurbani,8
jwiq,"caste, social status, species",Gurbani,4
jb,when,Gurbani,1
jl,water (mp - paanee),Gurbani,1
jm,"death, god of death",Gurbani,1
jMmsI,"will be born, will take birth",Gurbani,20
jnm,birth,Gurbani,1
jMjIr,chain,Gurbani,20
jMq,"being, creature",Gurbani,19
jp,"repeat Name, medidate, chant",Gurbani,1
jV,"1. root  2. without consciousness, senseless, inanimate",Gurbani,1
jau,if,Gurbani,7
jyqy,"as, just as",Gurbani,11
jIau,soul or life; respectful and affectionate appelation (Jee in MP),Gurbani,8
jIvq,"live, living",Gurbani,5
jogI,"yogi, one seeking union with God",Gurbani,16
join,"incarnation, life (in birth/life cycle); species (var- joon)",Gurbani,16
joiq,"light, spiritual light",Gurbani,16
kwFy,"1. removes, saves, liberates  2. is known",Gurbani,12
kwieAw,"body, self",Gurbani,4
kwl,"death, time",Gurbani,2
kwm,"lust, physical pleasures; work, endeaver",Gurbani,2
kwr,"task, affair",Gurbani,2
kwrj,"affair, task",Gurbani,2
kwt,"Cut, bite; section, wound; deduction; act of cutting; clash; dissection, cutting",Gurbani,2
kwty,"cuts, destroys, distances",Gurbani,12
kCU,"1. Something, anything, nothing  2. Tortoise, turtle.",Gurbani,9
kdy,"Whenever, ever, long ago, at any time",Gurbani,11
kdy,"never, will never, shall never",Gurbani,11
khxw,"describe, say, tell,",Gurbani,2
klw,"art, technique",Gurbani,2
klys,"agitation, grief, pain, agony, sorrow",Gurbani,11
kil,"yesterday, tomorrow",Gurbani,3
kilAwx,"1. salvation, emancipation, success, good fortune 2. welfare, happiness, joy, comfort  3. son of Rĝga Dīpaka 4. a trend of music",Gurbani,4
klml,"sinful, nastiness, wickedness, distress, corrupt",Gurbani,1
kmweI,"Earning, work, actions, deeds, performance, accomplishment",Gurbani,6
kml,lotus,Gurbani,1
krm,"action, past life actions (karma); law of cause and effect; grace",Gurbani,1
kry,to do; does,Gurbani,11
krih,to do (MP- karnaa),Gurbani,3
krnw,"To do, to act, to perform",Gurbani,2
krqw,creator,Gurbani,2
kQnI,"speech, chanting, saying",Gurbani,5
k,"""Kakah"" the sixth letter of Gurmukhi alphabet.",Gurbani,1
kIAw,action (MP - keeta),Gurbani,6
kImiq,"price, value",Gurbani,6
kIrqn,"singing praises, spiritual music, group chanting",Gurbani,5
Kwndwn,Family (dynasty),Gurbani,2
Ksm,"master, God",Gurbani,1
KoeI,"lost, forgotten, misplaced; wasted, exhausted, ruined; rid, removed",Gurbani,16
ikAw,what (MP - kee),Gurbani,4
koie,"Someone, anyone",Gurbani,16
kUp,"well, pit",Gurbani,9
koit,millions (lit. 10 million),Gurbani,16
lwg,to be attached (laagna),Gurbani,2
lYih,"take, receive, accept",Gurbani,14
lhin,"1. achieve, receive, take on 2. come off, go away to a distance",Gurbani,3
lyp,"1. plaster, coat, paste, spread, layer, anoint 2. ointment, balm 3. stigma, blemish, polluted, stained, opposite of ਅਲੇਪ s  ""alayp""",Gurbani,11
iliKAw,"written, destined (likhna- to write)",Gurbani,4
ilv,deep continuous love and absorption,Gurbani,3
loB,greed,Gurbani,15
mieAw,"Grace, blessing; merciful, kind; ingrained",Gurbani,4
mwxs,"Man, human being, person",Gurbani,2
mwr,kill,Gurbani,2
mwrY,"kills, destroys, captures, hits; for the sake of, because of",Gurbani,14
mwqw,mother,Gurbani,2
mwieAw,"material illusion, worldly entaglements, illusionary & transient",Gurbani,4
mYl,impurity,Gurbani,13
mhw,great,Gurbani,2
mhlw,"Identifies which Guru is author, neighborhood",Gurbani,2
mihmw,"glory, greatness, enormity, majestic, importance, grandeur, fame, praise, tribute",Gurbani,4
mMgl,"joy, happiness, delight, rejoice, auspiciousness, well-being, bliss, prosperity; Tuesday; the planet Mars;",Gurbani,19
mMgx,"ask, beg",Gurbani,19
mnorQ,"hope, desire",Gurbani,15
mir,die (marnaa - to die); janam maran = birth & death,Gurbani,3
mwrY,dies (marnaa - to die),Gurbani,14
mwrg,"way, path, road",Gurbani,2
msqk,"Forehead (MP mathaa)[one""s destiny is written on their forehead based on past karmas, before being incarnated]",Gurbani,1
myrw,"mine, my",Gurbani,12
mIq,dear friend,Gurbani,5
mITw,sweet (MP - mitha),Gurbani,6
mih,"in (postposition), within, inside",Gurbani,3
imhrvwn,"generous, compassionate",Gurbani,4
myl,union; (melnaa - to unite),Gurbani,11
imlwie,"help to meet, unite",Gurbani,4
imiq,measure (n),Gurbani,3
moh,"attachment, excessive unhealthy love; (mohnaa - to attract or fascinate)",Gurbani,15
moihAw,"to fascinate, attract (mohanaa)",Gurbani,16
mUl,"root, base, orginal, source; original investment, capital; principal; basic, original, fundamental, primary",Gurbani,9
mUrK,"fool, specifically someone who errs again and again but never learns",Gurbani,9
nwl,"1. with, near, accompany 2. tube, pipe",Gurbani,2
nwil,"with, near, accompany",Gurbani,4
nwly,"1. with, along with 2. riulets, drains",Gurbani,12
nym,"1. code, principle, rules, rehat 2. wall, fence, enclose",Gurbani,11
nwrI,"woman, wife",Gurbani,6
nwau,*see Naam,Gurbani,8
ndir,grace,Gurbani,3
nmskwr,"salutation, bow in humility, greeting, adoration",Gurbani,2
nr,"Man, mortal",Gurbani,1
nIkw,"1. good, beautiful, noble 2. pure, clean, pristine 3. food. 4. small",Gurbani,6
iniD,treasure,Gurbani,3
inh,"without, free from, not",Gurbani,3
inhPl,"fruitless, useless (fal (ਫਲ) is fruit; nih see above)",Gurbani,3
inkit,"near, close",Gurbani,3
inr,As a prefix acts like un- in English making the meaning opposite,Gurbani,3
inrBau,free from fear (nir-without bhau-fear),Gurbani,8
inrml,"pure (nir- without, mal=impurity)",Gurbani,3
inq,"daily - (MP - roz) (syn andin), always",Gurbani,3
aUcw,high,Gurbani,10
auDwry,to be liberated (udharnaa),Gurbani,12
aUjl,"bright, pure",Gurbani,9
aUND,"upside down, overturned, inverted, turned around",Gurbani,9
aupwv,"effort, way or solution",Gurbani,8
aUpir,"on, above",Gurbani,10
aupdys,"teachings, preaching",Gurbani,12
Et,support,Gurbani,1
aUTq,"while rising, standing; MP - uthnaa",Gurbani,9
pweIJ,obtain,Gurbani,6
pwp,"(paa:- to put, aap:- ones-self) an action against ones-self, misdeed, mistake, negative action that creates separation with the being from universality",Gurbani,2
pwr,"beyond, other shore",Gurbani,2
pwvih,obtain (paavna - to obtain),Gurbani,4
pCwxY,to recognize (pachhananaa),Gurbani,14
pCwxih,"realise, recognise, understand, acknowledge",Gurbani,4
pdwrQ,"wealth (material), treasure, blessing, thing, commodity, goods, provisions, riches, material object",Gurbani,2
pdwrQ,"substance, essence, treasure",Gurbani,2
pg,foot,Gurbani,1
pMc,five; select,Gurbani,19
prweI,"stranger, not one of us, belonging to someone else",Gurbani,6
prwqw,"attained, seized, clung; fall, lie, sink; gaze,",Gurbani,2
prm,supreme,Gurbani,1
proeI,"to string, to thread, to weave",Gurbani,16
prqwp,"victory, glory, splendour",Gurbani,2
prvwr,family,Gurbani,2
piq,honor,Gurbani,3
piqvMqw,"honorable, respectable, from ਪਤਿ,""Patt"" and ਵੰਤਾ ""vantaa""",Gurbani,20
piq,"1. lord, master, husband. 2. Honour, respect, reputation",Gurbani,3
pITw,"crushed, ground, pulses soaked in water and crushed on stone or in mortar",Gurbani,6
pyiK,see (pekhna - to see; MP dekhna),Gurbani,12
iPir,"again, then",Gurbani,3
ipAwry,"beloved, loved one (piar-love)",Gurbani,12
ipMf,body,Gurbani,20
ipqw,father,Gurbani,4
pUjw,"worship, prayer (Hindu traditional ceremony including offerings)",Gurbani,10
pUrn,"complete, perfect",Gurbani,9
prkwsæ,"light, radiance, illumination; clarity of vision, enlightenment, mental or spiritual awakening; opening ceremony of Guru Granth Sahib",Gurbani,2
rwg,"1. music, musical mode. 2. Love",Gurbani,2
rwKw,"Protector (rakhshaa - protection), caretaker",Gurbani,2
rwKis,1. keeps (feminine) 2. Demon,Gurbani,4
rwm,"(1) One who resides everywhere, God, all prevading Spirit; (2) Raam Chandar - Hindu deity.",Gurbani,2
rhwau,"Pause, command to pause in reflection of the previous line (marks chorus, or main theme line)",Gurbani,8
rihAw,"is, remains, stays, pervading, contained",Gurbani,4
rhq,"1. living, way of life 2. discipline 3. without 4. separate",Gurbani,1
rhy,"remain, stay, keep",Gurbani,11
rMg,"color, dye; love, to be dyed in the color of love for God",Gurbani,19
rsw,"see ""ras"", Juices",Gurbani,2
rswlI,"juicy, full of juice, house of nectar ,from ਰਸ s  ""raas"" juice",Gurbani,6
rsnw,"tongue, speech",Gurbani,2
rqw,"1. Dyed, absorbed, saturated  2. virtuous 3. tiny, minute",Gurbani,2
rqy,"steeped, absorbed",Gurbani,11
riv,permeating,Gurbani,3
irdY,"in/within your heart, deep within your consciousness",Gurbani,14
sw,"1. that, she, he, God",Gurbani,2
swFy,and a half,Gurbani,12
swgr,ocean,Gurbani,2
swihb,"Master, lord, term of respect",Gurbani,4
swjy,"fashions, creates",Gurbani,12
swrMgpwxI,"abode of the Lord; ""the holy lake""; from 2 roots - ਸਾਰੰਗ s  see ""sarang"" and ਪਾਣੀ s  ""paanee"" - water; lake",Gurbani,20
sws,breath,Gurbani,2
swsw,breath,Gurbani,2
swsq,"Religious text, scriptures, Shaastras, Hindu holy texts",Gurbani,2
swQy,"together, accompany, along",Gurbani,12
swQI,companion,Gurbani,6
swD,"saintly person,",Gurbani,2
sbd,"(sha-ego, bad-breaker) sacred verse, celestial sound vibration, science of uplifting consiousness through sacred primal sounds, similar to Naam; a single word; an entire hymn which can be put to music",Gurbani,1
sB,"all, Everything",Gurbani,1
sdw,Always,Gurbani,2
swDy,"arrange, control, achieve by some method",Gurbani,12
sgl,all,Gurbani,1
shxw,"endure, suffer, support",Gurbani,2
slwh,to praise,Gurbani,2
smweI,absorbed in,Gurbani,6
smwly,"cherish, take care of, remember",Gurbani,12
smrQ,"potent, capable, all powerful",Gurbani,1
sMgiq,"association, company, congregation",Gurbani,20
sMgI,companion,Gurbani,20
sMg,"with, close",Gurbani,19
sMq,"Saint, saintly person in tune with God, often used for Guru",Gurbani,19
srb,all,Gurbani,1
srn,"shelter, protection, sanctuary; sanctify (var. sharan, sarnaaee)",Gurbani,1
swrMg,"1. a musical melody, raag, pure with clarity; 2. peacock, crane, Indian cuckoo. 3. spotted deer 4. sword 5. elephant",Gurbani,20
srIr,"body, self",Gurbani,5
srIrw,"body, wisdom",Gurbani,6
saudwgrI,"trade, business",Gurbani,8
svwir,"to set right, decorate,",Gurbani,4
syqI,"with, by, infuse, together",Gurbani,12
sihj,"state of peace and balance, tranquility, spontaneous, naturally - with the flow, in tune with the Infinite",Gurbani,3
syj,bed; divine bed representing union between God and the soul bride,Gurbani,11
syvw,"selfless-service, devotional service, volunteer effort",Gurbani,12
isAwxp,"cleverness, wisdom, intellect",Gurbani,4
isAwxw,"wise, clever, intellectual, knowledgeable, mature, cunning, crafty",Gurbani,4
isPiq,"praise, glory",Gurbani,3
islk,"rope (round neck), noose, thread",Gurbani,3
ismir,"remember with love, hold in your heart, meditate *see simran",Gurbani,3
isMG,Lion,Gurbani,20
issit,"creation, Creator, universe, world",Gurbani,3
isau,"(pp) to, with (MP - noo)",Gurbani,8
soBw,glory,Gurbani,16
soeI,that one,Gurbani,16
sovq,sleeping (sovana - to sleep),Gurbani,15
qyj,"1. power, splendour, glory, victory  2. fire, passion, anger  3. speedy, swift, fast, sharp",Gurbani,11
qb,then,Gurbani,1
qwp,"1. heat, warmth, fever  2. affliction. 3. austerity",Gurbani,2
qrweI,"1. floated, saved, floated across safely 2. Foot hill, low land, a marsh, meadow",Gurbani,6
qwrY,"swim, be saved (tarnaa); taraana - to save, help to swim",Gurbani,14
qrIjY,"float it, get it across safely",Gurbani,14
qy,"1. that  2. from, by, upon, by means of, on account of, 3. and",Gurbani,11
qyrw,"your, yours",Gurbani,12
qyqy,"that is, that""s, they are",Gurbani,11
iqs,"1. from, which  2. He, she, it, that  3. Thirst, longing.",Gurbani,3
Qwip,"establish, install, fix, engage",Gurbani,4
TwFy,"1. stand, stands 2. cold, cool 3. quiet, tranquil",Gurbani,12
QwipAw,"impose, affect, effect",Gurbani,4
Taur,"Sanctuary, place of rest, support",Gurbani,7
Qok,"1. heap of anything like corn, material objects, anything. 2. wholesale",Gurbani,15
iqAwg,"abandon, give up, renounce, to give up maya; society, family, career etc.",Gurbani,4
iqlk,"Coranation, coloured, mark on the forehead.",Gurbani,3
qUtY,"breaks, wiped out, broken",Gurbani,14
audwsw,"without desire, detached, apart, dis-interested, neutral",Gurbani,8
aupwVI,"root out,",Gurbani,8
aupjY,"spring up, arise",Gurbani,14
auiT,"awake, arise, rise up, get up",Gurbani,8
auQwpnhwrw,"one who destroys, disestablishes, from ਉਥਾਪਨ s  ""uthaapan"" and the suffix ਹਾਰਾ s  ""haaraa"" one with the quality preceding; ਉਥਾਪਨ s  is itself from the the roots ਉ s  makes the opposite of the word following and ਥਾਪਨ s  which means establish",Gurbani,8
auqir,"1. descend, depart, come down, remove, drive out 2. North, opposite of which is ਦਖਣ s  ""dakhan"" South",Gurbani,8
auqrih,"depart, remove, cross over,",Gurbani,8
vwjy,"rings, resound, play as of music",Gurbani,12
vifAweI,"greatness, glory, distinction",Gurbani,6
vfBwgI,fortunate,Gurbani,6
vYr,enmity (var. bair); vairee or bairee - enemy,Gurbani,13
vix,in (within) forest/jungle/woods/trees,Gurbani,3
vrx,n. color or caste; v. to desribe,Gurbani,1
vrKY,"rains, pours",Gurbani,13
vswieAw,"to live, abide, be enshrined (vasnaa)",Gurbani,4
vsY,"live, abide",Gurbani,13
visAw,dwells,Gurbani,4
ivfwxI,"Unfamiliar, Wonderful marvellous, astonishing, other or another",Gurbani,6
ivjogw,"separation, disunion, loss, bereavement",Gurbani,16
ivkwr,"sins, evil",Gurbani,4
ivswr,forget; MP - bhulnaa,Gurbani,4
mYƒ,I,Punjabi,13
"sI,",was,Punjabi,5
leI,for,Punjabi,5
‘qy,on,Punjabi,11
hn,are,Punjabi,1
auh,they,Punjabi,7
ho,be,Punjabi,15
‘qy,at,Punjabi,11
ie`k,one,Punjabi,3
hY,have,Punjabi,13
q`k,from,Punjabi,1
ky,by,Punjabi,11
grm,hot,Punjabi,1
pr,but,Punjabi,1
hY,is,Punjabi,13
quhwƒ,you,Punjabi,8
j,or,Punjabi,1
"sI,",had,Punjabi,5
The,the,Punjabi,1
dy,of,Punjabi,11
ƒ,to,Punjabi,1
ie`k,a,Punjabi,3
iv`c,in,Punjabi,3
swƒ,we,Punjabi,2
bwhr,out,Punjabi,2
sn,were,Punjabi,1
krdy,do,Punjabi,11
Awpxy,their,Punjabi,12
vwr,time,Punjabi,2
jy,if,Punjabi,11
krygw,will,Punjabi,12
ikMny,how,Punjabi,20
ie`k,an,Punjabi,3
iqMn,three,Punjabi,20
cwhuMdy,want,Punjabi,20
hvw,air,Punjabi,2
Kyfx,play,Punjabi,11
pw,put,Punjabi,2
v¤fy,large,Punjabi,11
joV,spell,Punjabi,15
sæwiml,add,Punjabi,4
vI,even,Punjabi,5
ieQy,here,Punjabi,12
v¤fy,big,Punjabi,11
au`c,high,Punjabi,7
Aijhy,such,Punjabi,12
kMm,act,Punjabi,19
iesy,why,Punjabi,12
pu¤Co,ask,Punjabi,16
lok,men,Punjabi,15
qbdIlI,change,Punjabi,5
hlkw,light,Punjabi,2
idAwlU,kind,Punjabi,10
bMd,off,Punjabi,19
qsvIr,picture,Punjabi,5
jwnvr,animal,Punjabi,2
ibMdU,point,Punjabi,20
mwqw,mother,Punjabi,2
svY,self,Punjabi,13
nv,new,Punjabi,1
lY,take,Punjabi,13
pRwpq,get,Punjabi,2
sQwn,place,Punjabi,2
rihMdy,live,Punjabi,20
vwps,back,Punjabi,2
QoVw,little,Punjabi,16
isrP,only,Punjabi,3
dOr,round,Punjabi,17
pRdrsæn,show,Punjabi,1
cMgw,good,Punjabi,20
mYƒ,me,Punjabi,13
dyx,give,Punjabi,11
swfy,our,Punjabi,12
hyT,under,Punjabi,11
nwm,name,Punjabi,2
duAwrw,through,Punjabi,8
mhwn,great,Punjabi,2
socdy,think,Punjabi,16
Kojo,low,Punjabi,15
lweIn,line,Punjabi,6
vwrI,turn,Punjabi,6
kwrn,cause,Punjabi,2
A¤gy,before,Punjabi,11
mUv,move,Punjabi,9
purwxI,old,Punjabi,8
swry,all,Punjabi,12
au¤Qy,there,Punjabi,12
jd,when,Punjabi,1
Ap,up,Punjabi,1
vrqx,use,Punjabi,1
quhwfy,your,Punjabi,12
bwry,about,Punjabi,12
iPr,then,Punjabi,3
ƒ,them,Punjabi,1
sI,would,Punjabi,5
vrgy,like,Punjabi,11
ieh,these,Punjabi,3
lMby,long,Punjabi,20
kr,make,Punjabi,1
"vyKo,",see,Punjabi,16
hY,has,Punjabi,13
dyK,look,Punjabi,11
hor,more,Punjabi,15
jwx,go,Punjabi,2
Aw,come,Punjabi,2
Awvwjæ,sound,Punjabi,2
sB,most,Punjabi,1
lok,people,Punjabi,15
myry,my,Punjabi,11
v`D,over,Punjabi,1
v`D,than,Punjabi,1
pihlI,first,Punjabi,6
jo,who,Punjabi,15
fwaUn,down,Punjabi,10
pwsy,side,Punjabi,12
KVHy,stand,Punjabi,11
sPæw,page,Punjabi,2
pwieAw,found,Punjabi,4
vwDw,grow,Punjabi,2
is`Kx,learn,Punjabi,3
bUtw,plant,Punjabi,10
Bojn,food,Punjabi,15
r`Kx,keep,Punjabi,1
A`K,eye,Punjabi,1
ipCly,last,Punjabi,12
idau,let,Punjabi,8
soicAw,thought,Punjabi,16
pwr,cross,Punjabi,2
hwrf,hard,Punjabi,2
sæwied,might,Punjabi,4
khwxI,story,Punjabi,6
Awrw,saw,Punjabi,2
dUr,far,Punjabi,9
iK`cx,draw,Punjabi,3
dyr,late,Punjabi,11
rn,run,Punjabi,1
jdik,while,Punjabi,3
pRY`s,press,Punjabi,13
kuJ,few,Punjabi,7
au`qr,north,Punjabi,7
lY,carry,Punjabi,13
kmry,room,Punjabi,11
dosq,friend,Punjabi,15
m`CI,fish,Punjabi,5
phwV,mountain,Punjabi,2
rUko,stop,Punjabi,16
ADwr,base,Punjabi,2
suxdy,hear,Punjabi,12
GoVw,horse,Punjabi,16
k`t,cut,Punjabi,1
jwg,watch,Punjabi,2
mu`K,main,Punjabi,7
Ku`lHw,open,Punjabi,8
"ic¤ty,",white,Punjabi,12
b¤cy,children,Punjabi,11
sæurU,begin,Punjabi,10
imlI,got,Punjabi,6
qur,walk,Punjabi,7
audwhrn,example,Punjabi,8
sOKw,ease,Punjabi,18
pypr,paper,Punjabi,11
ijhVy,those,Punjabi,12
dono,both,Punjabi,15
insæwn,mark,Punjabi,4
Aksr,often,Punjabi,1
mIl,mile,Punjabi,5
ndI,river,Punjabi,5
pYr,feet,Punjabi,13
kwPæI,enough,Punjabi,6
smql,plain,Punjabi,1
Awm,usual,Punjabi,2
nOjvwn,young,Punjabi,18
iqAwr,ready,Punjabi,4
auprokq,above,Punjabi,16
kdy,ever,Punjabi,11
lwl,red,Punjabi,2
pr,though,Punjabi,1
pMCI,bird,Punjabi,20
ku¤qy,dog,Punjabi,12
is`DI,direct,Punjabi,6
pYdw,pose,Punjabi,14
gIq,song,Punjabi,5
mwp,measure,Punjabi,2
auqpwd,product,Punjabi,8
kwlw,black,Punjabi,2
Cotw,short,Punjabi,16
AMk,numeral,Punjabi,19
hvw,wind,Punjabi,2
jhwjæ,ship,Punjabi,2
A¤Dy,half,Punjabi,11
c`twn,rock,Punjabi,2
kRm,order,Punjabi,1
d`Kx,south,Punjabi,1
tukVy,piece,Punjabi,12
pws,pass,Punjabi,2
swrI,whole,Punjabi,6
ieMc,inch,Punjabi,20
guxw,multiply,Punjabi,8
rihx,stay,Punjabi,3
c`kr,wheel,Punjabi,1
pUry,full,Punjabi,12
Pors,force,Punjabi,15
nIlw,blue,Punjabi,6
iekweI,object,Punjabi,6
sqh,surface,Punjabi,1
fUMGy,deep,Punjabi,20
cMd,moon,Punjabi,19
pYr,foot,Punjabi,13
ivAsq,busy,Punjabi,3
iksæqI,boat,Punjabi,6
Awm,common,Punjabi,2
jhwjæ,plane,Punjabi,2
bYT,stead,Punjabi,13
Kusæk,dry,Punjabi,7
hYrwn,wonder,Punjabi,14
h`s,laugh,Punjabi,1
hjæwr,thousand,Punjabi,2
swl,ago,Punjabi,2
B`j,ran,Punjabi,1
sækl,shape,Punjabi,1
jiæ`lq,equate,Punjabi,3
grm,hot,Punjabi,1
ims,miss,Punjabi,3
twier,tire,Punjabi,4
ilAwaux,bring,Punjabi,8
jI,yes,Punjabi,5
dUr,distant,Punjabi,9
pUrb,east,Punjabi,9
ic`qrkwrI,paint,Punjabi,6
ksby,town,Punjabi,11
jurmwnw,fine,Punjabi,8
au`fdI,fly,Punjabi,8
if`g,fall,Punjabi,3
pukwr,cry,Punjabi,8
hnyry,dark,Punjabi,11
not,note,Punjabi,15
isqwrw,star,Punjabi,4
nwm,noun,Punjabi,2
Kyqr,field,Punjabi,11
Xog,able,Punjabi,15
syr,pound,Punjabi,11
smwpq,done,Punjabi,2
suMdrqw,beauty,Punjabi,20
swhmxy,front,Punjabi,12
PweInl,final,Punjabi,6
hry,green,Punjabi,11
Ehu,oh,Punjabi,7
qyjæ,quick,Punjabi,11
smuMdr,ocean,Punjabi,20
in`Gw,warm,Punjabi,4
muPæq,free,Punjabi,7
imMt,minute,Punjabi,20
mjæbUq,strong,Punjabi,9
ivsæysæ,special,Punjabi,12
mn,mind,Punjabi,1
ip¤Cy,behind,Punjabi,12
pUC,tail,Punjabi,9
auqpwdn,produce,Punjabi,8
spys,space,Punjabi,11
suixAw,heard,Punjabi,8
vDIAw,best,Punjabi,6
GMty,hour,Punjabi,20
ibhqr,better,Punjabi,3
sO,hundred,Punjabi,17
pMj,five,Punjabi,19
p`Cm,west,Punjabi,1
jæmIn,ground,Punjabi,5
ivAwj,interest,Punjabi,4
Pwst,fast,Punjabi,2
ikRAw,verb,Punjabi,4
Cy,six,Punjabi,11
Xwqrw,travel,Punjabi,2
G`t,less,Punjabi,1
ds,ten,Punjabi,1
sDwrn,simple,Punjabi,2
sÍr,vowel,Punjabi,1
v`l,toward,Punjabi,1
r`Kxgy,lay,Punjabi,11
